sec	CH1	CH40	CH41	
22.924	0.00549316	0.269604	16.6228	
22.926	0.178833	0.270508	16.6034	
22.928	0.265503	0.273096	16.584	
22.93	-0.549316	0.275311	16.5646	
22.932	-0.534058	0.277539	16.5404	
22.934	0.0512695	0.274457	16.5259	
22.936	-0.0408936	0.266718	16.5113	
22.938	-0.263062	0.261938	16.5017	
22.94	-0.0799561	0.259283	16.4968	
22.942	0.354004	0.259735	16.492	
22.944	0.897217	0.266901	16.4968	
22.946	0.119019	0.26604	16.5017	
22.948	0.0152588	0.263562	16.5113	
22.95	-0.475464	0.266394	16.521	
22.952	0.0665283	0.265363	16.5356	
22.954	0.526123	0.26972	16.5501	
22.956	0.0823975	0.268988	16.5646	
22.958	-0.0769043	0.268549	16.584	
22.96	-0.769653	0.272437	16.6034	
22.962	-0.459595	0.276703	16.6228	
22.964	-0.476074	0.276678	16.647	
22.966	-0.455933	0.273767	16.6712	
22.968	-0.233154	0.273456	16.7003	
22.97	-0.111084	0.269006	16.7294	
22.972	0.0183105	0.266425	16.7584	
22.974	-0.178833	0.267822	16.7875	
22.976	0.0762939	0.266064	16.8117	
22.978	0.236816	0.266321	16.836	
22.98	0.0866699	0.264185	16.8553	
22.982	0.067749	0.262946	16.8699	
22.984	-0.0317383	0.259625	16.8796	
22.986	0.139771	0.256329	16.8844	
22.988	0.425415	0.256	16.8892	
22.99	0.402832	0.257324	16.8892	
22.992	0.360107	0.260028	16.8844	
22.994	0.319214	0.260199	16.8796	
22.996	-0.668335	0.264764	16.8747	
22.998	-0.164185	0.263159	16.8699	
23	0.088501	0.258588	16.8602	
23.002	0.0738525	0.256372	16.8505	
23.004	0.413818	0.258136	16.8456	
23.006	0.578613	0.262067	16.8408	
23.008	-0.46936	0.262909	16.8311	
23.01	-0.498047	0.266199	16.8263	
23.012	-0.113525	0.264752	16.8214	
23.014	-0.101318	0.261774	16.8166	
23.016	0.116577	0.25683	16.8166	
23.018	-0.0396729	0.251477	16.8166	
23.02	0.0366211	0.247467	16.8214	
23.022	0.00671387	0.24613	16.8263	
23.024	-0.0830078	0.24278	16.836	
23.026	-0.140381	0.236151	16.8456	
23.028	0.0738525	0.230383	16.8602	
23.03	-0.34668	0.231641	16.8747	
23.032	0.162964	0.229272	16.8941	
23.034	0.0164795	0.227374	16.9086	
23.036	0.249023	0.226434	16.928	
23.038	0.546875	0.231549	16.9522	
23.04	-0.256348	0.233661	16.9716	
23.042	-0.17334	0.234546	16.9958	
23.044	-0.0311279	0.228998	17.0152	
23.046	-0.481567	0.229242	17.0394	
23.048	-0.3479	0.230603	17.054	
23.05	-0.159912	0.232062	17.0734	
23.052	-0.117188	0.228961	17.0879	
23.054	-0.355835	0.227417	17.1073	
23.056	-0.239258	0.226221	17.117	
23.058	-0.238647	0.226929	17.1266	
23.06	-0.10498	0.225488	17.1315	
23.062	-0.154419	0.226093	17.1363	
23.064	-0.0219727	0.224091	17.1363	
23.066	0.0146484	0.222943	17.1315	
23.068	0.164185	0.223859	17.1218	
23.07	0.584717	0.229047	17.1024	
23.072	0.216064	0.229974	17.083	
23.074	0.0939941	0.225	17.0588	
23.076	-0.162354	0.22373	17.0298	
23.078	-0.0250244	0.223352	17.0007	
23.08	0.0762939	0.224017	16.9668	
23.082	0.022583	0.22356	16.9377	
23.084	-0.0360107	0.221252	16.9038	
23.086	-0.231323	0.221735	16.8747	
23.088	0.012207	0.218555	16.8456	
23.09	-0.065918	0.218317	16.8214	
23.092	0.153198	0.219629	16.7972	
23.094	0.533447	0.221375	16.7778	
23.096	0.308228	0.22356	16.7536	
23.098	-0.336304	0.226764	16.7294	
23.1	0.629272	0.230194	16.7051	
23.102	0.358276	0.233246	16.6809	
23.104	0.135498	0.232184	16.6567	
23.106	-0.197754	0.232758	16.6325	
23.108	-0.335083	0.23587	16.6179	
23.11	0.0134277	0.233136	16.6034	
23.112	-0.149536	0.231213	16.6034	
23.114	-0.111084	0.228064	16.6082	
23.116	0.367432	0.229858	16.6179	
23.118	-0.558472	0.232318	16.6422	
23.12	-0.6073	0.236682	16.6712	
23.122	-0.220947	0.23822	16.7051	
23.124	-0.0311279	0.238477	16.7391	
23.126	-0.0390625	0.237079	16.7778	
23.128	0.0933838	0.235358	16.8166	
23.13	0.211182	0.231976	16.8505	
23.132	-0.26062	0.229242	16.8844	
23.134	-0.494385	0.233673	16.9086	
23.136	-0.0933838	0.234198	16.9329	
23.138	-0.133057	0.232898	16.9571	
23.14	0.0445557	0.232544	16.9813	
23.142	0.088501	0.229889	17.0055	
23.144	-0.0286865	0.221204	17.0298	
23.146	-0.0872803	0.220886	17.054	
23.148	-0.212402	0.222858	17.083	
23.15	0.221558	0.220319	17.1073	
23.152	0.278931	0.222443	17.1315	
23.154	0.622559	0.223407	17.1509	
23.156	-0.101318	0.223596	17.1654	
23.158	-0.395508	0.226782	17.1751	
23.16	0.0164795	0.21925	17.1751	
23.162	0.306396	0.217719	17.1703	
23.164	0.304565	0.216003	17.1557	
23.166	0.261841	0.214063	17.1363	
23.168	0.178223	0.213513	17.1121	
23.17	-0.300293	0.215405	17.0879	
23.172	-0.505981	0.220282	17.0637	
23.174	-0.130615	0.2198	17.0394	
23.176	0.425415	0.223291	17.0201	
23.178	0.125732	0.22218	17.0055	
23.18	-0.12207	0.222534	16.9958	
23.182	0.441284	0.22627	16.991	
23.184	-0.0952148	0.226904	16.991	
23.186	-0.172119	0.227228	17.0007	
23.188	-0.344849	0.226422	17.0104	
23.19	-0.422363	0.226617	17.0298	
23.192	-0.10376	0.224054	17.0491	
23.194	-0.151367	0.222375	17.0734	
23.196	-0.00976562	0.21579	17.1024	
23.198	-0.333862	0.217487	17.1315	
23.2	-0.151978	0.218121	17.1606	
23.202	-0.45166	0.221899	17.1896	
23.204	-0.366211	0.221423	17.2187	
23.206	0.135498	0.216992	17.2429	
23.208	0.238647	0.214685	17.2671	
23.21	0.402222	0.213727	17.2817	
23.212	0.174561	0.214337	17.2962	
23.214	0.0415039	0.213739	17.3059	
23.216	-0.0512695	0.213086	17.3156	
23.218	0.00793457	0.212769	17.3156	
23.22	0.0701904	0.213104	17.3156	
23.222	0.442505	0.217462	17.3108	
23.224	-0.0866699	0.217499	17.3059	
23.226	0.10376	0.217133	17.3059	
23.228	0.00488281	0.216443	17.3011	
23.23	-0.139771	0.214374	17.3011	
23.232	-0.057373	0.213318	17.2962	
23.234	-0.305786	0.216211	17.2962	
23.236	-0.0946045	0.214667	17.2914	
23.238	-0.108643	0.210284	17.2914	
23.24	-0.116577	0.208887	17.2817	
23.242	-0.34668	0.21062	17.272	
23.244	-0.265503	0.212964	17.2623	
23.246	-0.251465	0.210663	17.2478	
23.248	-0.0878906	0.208063	17.2332	
23.25	0.761108	0.214075	17.2139	
23.252	0.575562	0.218658	17.1896	
23.254	-0.2771	0.217871	17.1606	
23.256	0.404053	0.219519	17.1315	
23.258	0.0177002	0.21731	17.1024	
23.26	0.032959	0.216589	17.0685	
23.262	0.409546	0.219141	17.0394	
23.264	0.709229	0.226013	17.0055	
23.266	0.333862	0.229205	16.9765	
23.268	0.527954	0.232843	16.9522	
23.27	0.0860596	0.227856	16.928	
23.272	-1.49292	0.240625	16.9086	
23.274	-0.184326	0.241528	16.8941	
23.276	0.0836182	0.240741	16.8844	
23.278	0.213623	0.242627	16.8796	
23.28	0.0695801	0.24256	16.8844	
23.282	-0.681763	0.249152	16.8941	
23.284	-0.5896	0.254687	16.9086	
23.286	-0.282593	0.2552	16.928	
23.288	-0.483398	0.259912	16.9522	
23.29	0.175171	0.261005	16.9813	
23.292	-0.057373	0.260046	17.0104	
23.294	-0.264282	0.257355	17.0443	
23.296	0.149536	0.255768	17.083	
23.298	0.010376	0.252509	17.117	
23.3	-0.0805664	0.247021	17.1557	
23.302	0.238647	0.245825	17.1896	
23.304	-0.032959	0.2448	17.2235	
23.306	-0.198975	0.244812	17.2478	
23.308	0.00915527	0.241553	17.272	
23.31	-0.214844	0.243567	17.2914	
23.312	0.194702	0.244019	17.3059	
23.314	0.479736	0.247705	17.3108	
23.316	0.52002	0.249231	17.3156	
23.318	0.0665283	0.244312	17.3156	
23.32	-0.00488281	0.238287	17.3108	
23.322	0.231323	0.238391	17.3059	
23.324	-0.408325	0.242163	17.2914	
23.326	-0.393677	0.245709	17.2768	
23.328	0.0244141	0.24502	17.2623	
23.33	0.0793457	0.243701	17.2429	
23.332	0.0280762	0.241376	17.2284	
23.334	0.193481	0.238367	17.2139	
23.336	0.0427246	0.23786	17.1993	
23.338	-0.492554	0.241455	17.1848	
23.34	0.199585	0.243005	17.1751	
23.342	-0.118408	0.243304	17.1606	
23.344	0.140991	0.244427	17.1509	
23.346	0.348511	0.24704	17.1363	
23.348	0.123291	0.246149	17.1266	
23.35	0.0726318	0.244659	17.117	
23.352	-0.252686	0.244397	17.1073	
23.354	-0.596313	0.244135	17.0976	
23.356	-0.244141	0.245563	17.0879	
23.358	-0.0714111	0.242322	17.0879	
23.36	0.0262451	0.242419	17.0879	
23.362	-0.0335693	0.239691	17.0976	
23.364	-0.186768	0.238513	17.1121	
23.366	-0.139771	0.237292	17.1266	
23.368	0.264893	0.238159	17.146	
23.37	0.621338	0.24137	17.1703	
23.372	0.39856	0.240295	17.1896	
23.374	0.576782	0.244757	17.209	
23.376	-0.119629	0.241699	17.2235	
23.378	-0.263062	0.243073	17.2381	
23.38	-0.343018	0.245282	17.2478	
23.382	0.0244141	0.241113	17.2526	
23.384	0.172729	0.241888	17.2575	
23.386	-0.438232	0.24455	17.2623	
23.388	-0.664062	0.247742	17.2623	
23.39	-0.540161	0.24892	17.2671	
23.392	-0.255127	0.250433	17.2768	
23.394	0.169678	0.250616	17.2865	
23.396	0.137939	0.251898	17.2962	
23.398	-0.523682	0.253796	17.3059	
23.4	-0.0714111	0.252991	17.3204	
23.402	0.374146	0.252216	17.335	
23.404	0.526733	0.253821	17.3447	
23.406	0.177002	0.254236	17.3495	
23.408	0.151978	0.253369	17.3495	
23.41	-0.10498	0.250397	17.3447	
23.412	-0.259399	0.251245	17.335	
23.414	-0.293579	0.253766	17.3253	
23.416	0.000610352	0.253259	17.3059	
23.418	0.146484	0.254645	17.2865	
23.42	0.308228	0.257025	17.2671	
23.422	0.6073	0.258673	17.2478	
23.424	0.26123	0.260419	17.2235	
23.426	-0.536499	0.264746	17.2042	
23.428	-0.419922	0.268896	17.1799	
23.43	0.126953	0.268768	17.1606	
23.432	0.46936	0.272888	17.1412	
23.434	0.427856	0.274109	17.1218	
23.436	-0.0250244	0.273413	17.1024	
23.438	0.397339	0.2763	17.083	
23.44	-0.517578	0.28031	17.0685	
23.442	-0.686035	0.283704	17.054	
23.444	-0.0933838	0.281982	17.0443	
23.446	0.330811	0.282776	17.0394	
23.448	0.436401	0.286261	17.0394	
23.45	-0.170288	0.280353	17.0394	
23.452	-0.720825	0.281805	17.0443	
23.454	-0.570068	0.284735	17.054	
23.456	-0.13855	0.28208	17.0637	
23.458	0.15564	0.283459	17.0734	
23.46	0.411377	0.287244	17.0879	
23.462	0.0274658	0.283423	17.0976	
23.464	0.0482178	0.276813	17.1121	
23.466	-0.0524902	0.273999	17.1266	
23.468	-0.462036	0.27334	17.1363	
23.47	-0.0964355	0.273444	17.146	
23.472	0.17395	0.260254	17.1557	
23.474	0.103149	0.259442	17.1654	
23.476	0.230713	0.260913	17.1751	
23.478	0.494995	0.263727	17.1848	
23.48	-0.462036	0.267651	17.1896	
23.482	-1.02722	0.271106	17.1993	
23.484	-0.0317383	0.265527	17.1993	
23.486	0.247192	0.265173	17.2042	
23.488	0.252686	0.262866	17.1993	
23.49	0.0439453	0.261554	17.1945	
23.492	0.0494385	0.261475	17.1848	
23.494	-0.228271	0.261115	17.1703	
23.496	-0.3125	0.262744	17.1509	
23.498	-0.0268555	0.262909	17.1315	
23.5	0.463257	0.266736	17.1024	
23.502	1.13037	0.275653	17.0782	
23.504	1.16455	0.286969	17.0491	
23.506	-0.240479	0.287384	17.0201	
23.508	-0.488281	0.292175	16.991	
23.51	-0.168457	0.291711	16.9619	
23.512	0.435181	0.294116	16.9377	
23.514	0.162964	0.290948	16.9183	
23.516	-0.107422	0.286823	16.9038	
23.518	-0.447998	0.290637	16.8892	
23.52	-0.675659	0.297345	16.8796	
23.522	-0.558472	0.300616	16.8747	
23.524	-0.459595	0.301129	16.8747	
23.526	-0.123901	0.298431	16.8747	
23.528	-0.0238037	0.298425	16.8747	
23.53	0.2771	0.300403	16.8796	
23.532	0.893555	0.309058	16.8844	
23.534	0.980225	0.316925	16.8892	
23.536	0.115967	0.317657	16.8892	
23.538	0.00366211	0.312769	16.8941	
23.54	-0.855103	0.319324	16.8941	
23.542	0.26062	0.320746	16.8989	
23.544	0.361328	0.322949	16.8989	
23.546	0.0323486	0.319788	16.8989	
23.548	-0.499878	0.323553	16.9038	
23.55	-0.800171	0.330829	16.9086	
23.552	-0.629883	0.334601	16.9183	
23.554	-0.509033	0.333728	16.928	
23.556	-0.283203	0.334119	16.9425	
23.558	-0.143433	0.334839	16.9571	
23.56	0.0933838	0.33551	16.9716	
23.562	0.581665	0.340991	16.9861	
23.564	0.509033	0.344214	17.0007	
23.566	0.346069	0.346277	17.0104	
23.568	-0.335693	0.346985	17.0152	
23.57	0.0738525	0.34151	17.0152	
23.572	-0.0360107	0.337885	17.0055	
23.574	0.139771	0.333514	16.991	
23.576	0.0512695	0.332831	16.9765	
23.578	-0.0805664	0.331006	16.9571	
23.58	-0.154419	0.32912	16.9329	
23.582	-0.234985	0.331226	16.9086	
23.584	-0.296021	0.332458	16.8844	
23.586	0.19043	0.32998	16.8553	
23.588	0.864868	0.331989	16.8263	
23.59	0.454102	0.331128	16.7924	
23.592	-0.420532	0.332782	16.7584	
23.594	0.178833	0.332874	16.71	
23.596	0.0195312	0.331689	16.6567	
23.598	0.0970459	0.327423	16.5986	
23.6	-0.252686	0.329236	16.5307	
23.602	0.0616455	0.326111	16.4629	
23.604	0.371704	0.324561	16.3951	
23.606	-0.020752	0.322998	16.3321	
23.608	-0.339355	0.324872	16.2739	
23.61	-0.523071	0.329053	16.2207	
23.612	-0.200806	0.328467	16.1819	
23.614	0.22583	0.327789	16.1528	
23.616	0.355835	0.331342	16.1334	
23.618	0.38147	0.333691	16.1286	
23.62	0.158691	0.332196	16.1286	
23.622	-0.344849	0.329572	16.1383	
23.624	-0.744629	0.334406	16.1528	
23.626	-0.279541	0.331836	16.1674	
23.628	-0.0799561	0.328436	16.1771	
23.63	-0.133057	0.328497	16.1916	
23.632	-0.0177002	0.323981	16.2061	
23.634	-0.223999	0.321942	16.2158	
23.636	-0.0952148	0.322644	16.2255	
23.638	-0.2771	0.321442	16.2303	
23.64	-0.245361	0.318719	16.2352	
23.642	-0.0561523	0.312421	16.2352	
23.644	0.119629	0.312683	16.2352	
23.646	0.353394	0.312909	16.2303	
23.648	0.424805	0.312793	16.2207	
23.65	0.634766	0.317438	16.211	
23.652	-0.00366211	0.310266	16.1964	
23.654	-0.386353	0.308429	16.1771	
23.656	-0.0427246	0.307471	16.1577	
23.658	0.437012	0.310284	16.1286	
23.66	0.0177002	0.306348	16.0995	
23.662	0.46875	0.31076	16.0656	
23.664	-0.289307	0.313171	16.0317	
23.666	-0.419922	0.316846	15.9929	
23.668	-0.343628	0.315662	15.959	
23.67	-0.012207	0.314819	15.9251	
23.672	-0.00854492	0.313165	15.8912	
23.674	0.117798	0.313312	15.8621	
23.676	0.200195	0.313007	15.8331	
23.678	0.150757	0.309564	15.8088	
23.68	0.374146	0.308685	15.7895	
23.682	-0.0909424	0.299323	15.7701	
23.684	-0.52002	0.304205	15.7459	
23.686	0.465698	0.30639	15.7216	
23.688	0.544434	0.309308	15.6974	
23.69	-0.0909424	0.309778	15.6732	
23.692	-0.0878906	0.310162	15.6538	
23.694	-0.350342	0.311383	15.6296	
23.696	-0.221558	0.310474	15.6102	
23.698	0.0854492	0.31106	15.5908	
23.7	0.125122	0.307678	15.5811	
23.702	0	0.296375	15.5763	
23.704	-0.360107	0.28833	15.5763	
23.706	-0.0115967	0.286041	15.5811	
23.708	0.126953	0.282428	15.5957	
23.71	-0.0994873	0.281738	15.615	
23.712	-0.057373	0.27796	15.6344	
23.714	0.457764	0.280908	15.6586	
23.716	0.723877	0.287073	15.678	
23.718	0.253906	0.285132	15.6974	
23.72	-0.462036	0.282996	15.7168	
23.722	-0.911255	0.286523	15.7313	
23.724	0.0244141	0.282172	15.741	
23.726	0.249023	0.283423	15.7507	
23.728	-0.0494385	0.283679	15.7555	
23.73	-0.254517	0.283453	15.7604	
23.732	-0.371094	0.278229	15.7652	
23.734	-0.522461	0.273651	15.7701	
23.736	-0.372925	0.276221	15.7749	
23.738	-0.258179	0.278766	15.7798	
23.74	0.0720215	0.270935	15.7895	
23.742	0.20874	0.270416	15.7992	
23.744	0.230713	0.26911	15.804	
23.746	0.341797	0.272205	15.8088	
23.748	0.00488281	0.267255	15.8137	
23.75	-0.139771	0.260651	15.8137	
23.752	0.665283	0.261005	15.804	
23.754	1.08582	0.266772	15.7943	
23.756	0.183716	0.265778	15.7749	
23.758	-0.234375	0.266687	15.7507	
23.76	-0.22644	0.268018	15.7216	
23.762	-0.100098	0.263202	15.6877	
23.764	0.0280762	0.258392	15.6538	
23.766	0.172119	0.256653	15.6199	
23.768	0.0738525	0.254034	15.586	
23.77	-0.396729	0.257263	15.5569	
23.772	-0.496826	0.261871	15.5327	
23.774	-0.414429	0.264618	15.5133	
23.776	-0.108643	0.265192	15.4939	
23.778	0.12146	0.265601	15.4842	
23.78	0.00915527	0.264148	15.4794	
23.782	0.201416	0.263812	15.4794	
23.784	0.109863	0.261951	15.4794	
23.786	0.0543213	0.26059	15.4842	
23.788	-0.133057	0.253271	15.4891	
23.79	0.27832	0.251514	15.4939	
23.792	-0.0665283	0.247974	15.4988	
23.794	-0.201416	0.248199	15.4988	
23.796	-0.0946045	0.24895	15.4988	
23.798	0.00488281	0.248029	15.4988	
23.8	-0.0933838	0.246436	15.4939	
23.802	-0.0469971	0.246289	15.4842	
23.804	0.0787354	0.243359	15.4745	
23.806	0.819092	0.251343	15.46	
23.808	0.672607	0.254675	15.4406	
23.81	0.265503	0.2521	15.4164	
23.812	-0.560303	0.255695	15.3922	
23.814	-0.46814	0.258118	15.3631	
23.816	0.36377	0.258197	15.334	
23.818	0.236206	0.256744	15.305	
23.82	0.157471	0.256732	15.2759	
23.822	-0.228882	0.255573	15.2565	
23.824	-0.454102	0.252667	15.242	
23.826	-0.510864	0.25498	15.2323	
23.828	-0.108032	0.255261	15.2323	
23.83	0.101318	0.254944	15.2371	
23.832	-0.501099	0.259778	15.2468	
23.834	0.124512	0.258783	15.2614	
23.836	0.123901	0.25907	15.2856	
23.838	-0.0823975	0.257123	15.3098	
23.84	0.0323486	0.254993	15.3389	
23.842	0.0402832	0.254834	15.3728	
23.844	-0.0750732	0.254388	15.4019	
23.846	0.0848389	0.251703	15.4358	
23.848	0.216675	0.249622	15.46	
23.85	-0.334473	0.246619	15.4891	
23.852	-0.172729	0.248309	15.5133	
23.854	0.270996	0.247156	15.5327	
23.856	0.513306	0.251862	15.5472	
23.858	0.0354004	0.247845	15.5569	
23.86	-0.238647	0.250055	15.5666	
23.862	-0.0152588	0.24552	15.5666	
23.864	-0.115967	0.243787	15.5666	
23.866	-0.466309	0.24425	15.5569	
23.868	-0.0183105	0.240997	15.5472	
23.87	0.26001	0.243475	15.5327	
23.872	0.108032	0.24447	15.5181	
23.874	0.299072	0.246283	15.4988	
23.876	-0.185547	0.246136	15.4745	
23.878	-0.0976562	0.245605	15.4455	
23.88	0.307617	0.24494	15.4213	
23.882	0.803833	0.252069	15.3922	
23.884	0.646362	0.253333	15.368	
23.886	-0.400391	0.252679	15.3437	
23.888	-0.817871	0.255414	15.3244	
23.89	-0.0738525	0.255243	15.3098	
23.892	0.178223	0.256146	15.3001	
23.894	-0.162354	0.254266	15.2953	
23.896	-0.383301	0.255884	15.3001	
23.898	-0.605469	0.261084	15.3098	
23.9	-0.480347	0.264636	15.3292	
23.902	-0.27771	0.267413	15.3486	
23.904	0.235596	0.266168	15.3728	
23.906	0.767822	0.27373	15.397	
23.908	-0.130615	0.273767	15.4213	
23.91	-0.153809	0.27431	15.4455	
23.912	0.217896	0.275916	15.4697	
23.914	0.447998	0.275818	15.4891	
23.916	0.0878906	0.269458	15.5036	
23.918	-0.108032	0.267999	15.5181	
23.92	-0.179443	0.265173	15.523	
23.922	0.197144	0.258032	15.5278	
23.924	0.101929	0.258807	15.5278	
23.926	-0.0793457	0.257111	15.5278	
23.928	0.0463867	0.25708	15.523	
23.93	-0.645752	0.260992	15.5181	
23.932	0.00427246	0.257324	15.5181	
23.934	0.896606	0.261066	15.5133	
23.936	0.184326	0.25918	15.5133	
23.938	-0.253296	0.259131	15.5133	
23.94	-0.220337	0.260614	15.5133	
23.942	-0.300903	0.261536	15.5181	
23.944	-0.3302	0.262531	15.523	
23.946	-0.272217	0.261835	15.5278	
23.948	-0.13855	0.263171	15.5327	
23.95	-0.106201	0.262836	15.5375	
23.952	-0.189819	0.258081	15.5472	
23.954	-0.0524902	0.247748	15.5521	
23.956	-0.0769043	0.24668	15.5569	
23.958	0.00549316	0.244391	15.5618	
23.96	0.465088	0.246777	15.5666	
23.962	0.163574	0.247412	15.5714	
23.964	0.823975	0.255371	15.5714	
23.966	0.222168	0.255872	15.5666	
23.968	-0.0622559	0.255756	15.5618	
23.97	-0.00244141	0.251813	15.5521	
23.972	0.255127	0.249396	15.5424	
23.974	0.379028	0.249042	15.5327	
23.976	0.206909	0.250024	15.5181	
23.978	-0.876465	0.257574	15.5085	
23.98	-0.402222	0.261505	15.4988	
23.982	-0.0146484	0.259637	15.4891	
23.984	-0.0372314	0.258911	15.4842	
23.986	-0.174561	0.260114	15.4842	
23.988	-0.0311279	0.259094	15.4891	
23.99	-0.448608	0.260797	15.4939	
23.992	-0.154419	0.261676	15.5036	
23.994	0.0708008	0.26037	15.5133	
23.996	-0.0274658	0.259698	15.523	
23.998	0.0598145	0.260248	15.5375	
24	0.643311	0.265747	15.5472	
24.002	0.651855	0.271796	15.5569	
24.004	0.360718	0.274615	15.5618	
24.006	-0.645142	0.272876	15.5666	
24.008	-0.410156	0.270251	15.5666	
24.01	0.0939941	0.268536	15.5714	
24.012	0.252686	0.26546	15.5714	
24.014	-0.0262451	0.261041	15.5714	
24.016	-0.338135	0.260785	15.5714	
24.018	-0.239258	0.260815	15.5763	
24.02	0.0854492	0.260095	15.586	
24.022	-0.0463867	0.25827	15.5957	
24.024	-0.412598	0.257855	15.6054	
24.026	-0.352783	0.256274	15.6199	
24.028	0.0567627	0.255762	15.6344	
24.03	0.346069	0.258209	15.6441	
24.032	0.183716	0.255035	15.6586	
24.034	-0.090332	0.254694	15.6683	
24.036	-0.0689697	0.254144	15.678	
24.038	-0.253296	0.255853	15.6829	
24.04	-0.263062	0.25816	15.678	
24.042	-0.228271	0.26004	15.6732	
24.044	-0.144653	0.260736	15.6635	
24.046	0.209351	0.261981	15.649	
24.048	0.286865	0.262683	15.6296	
24.05	0.270386	0.262042	15.6102	
24.052	0.182495	0.26214	15.586	
24.054	0.233154	0.261761	15.5569	
24.056	0.687866	0.263507	15.523	
24.058	0.949097	0.272644	15.4842	
24.06	0.546265	0.27572	15.4455	
24.062	-0.637817	0.281946	15.4067	
24.064	-0.388794	0.284674	15.368	
24.066	0.219727	0.282208	15.3292	
24.068	0.209961	0.284125	15.3001	
24.07	-0.098877	0.282513	15.2711	
24.072	-0.514526	0.286578	15.2565	
24.074	-0.890503	0.292493	15.2565	
24.076	-0.634155	0.296979	15.2662	
24.078	-0.452881	0.300531	15.2856	
24.08	-0.211182	0.299567	15.3195	
24.082	0.0164795	0.291693	15.3583	
24.084	0.438232	0.289612	15.4067	
24.086	0.391846	0.289526	15.46	
24.088	0.27832	0.284131	15.5133	
24.09	0.0366211	0.283759	15.5666	
24.092	-0.189819	0.283875	15.6102	
24.094	0.131836	0.283569	15.649	
24.096	0.157471	0.281311	15.6829	
24.098	0.288086	0.278137	15.7071	
24.1	0.19165	0.27525	15.7265	
24.102	0.169067	0.274164	15.7362	
24.104	-0.712891	0.278937	15.741	
24.106	-0.447998	0.275739	15.7459	
24.108	0.0732422	0.275165	15.7459	
24.11	0.31189	0.276746	15.7459	
24.112	0.342407	0.277991	15.7459	
24.114	0.385132	0.277362	15.741	
24.116	-0.739746	0.283881	15.7362	
24.118	-0.440674	0.287207	15.7313	
24.12	0.0488281	0.285901	15.7168	
24.122	0.142822	0.285358	15.7071	
24.124	0.153198	0.28587	15.6877	
24.126	0.325317	0.28833	15.6683	
24.128	0.0793457	0.28866	15.649	
24.13	-0.493164	0.287134	15.6247	
24.132	-0.285034	0.289941	15.5957	
24.134	0.0695801	0.281671	15.5666	
24.136	0.460815	0.284436	15.5375	
24.138	0.131226	0.283215	15.5085	
24.14	-0.10437	0.282056	15.4745	
24.142	0.376587	0.282813	15.4406	
24.144	0.452881	0.284039	15.4067	
24.146	0.159302	0.28291	15.3728	
24.148	-0.26062	0.284131	15.3389	
24.15	0.380249	0.286871	15.3001	
24.152	-0.247803	0.287451	15.2662	
24.154	-0.0274658	0.287201	15.2323	
24.156	-0.0579834	0.287012	15.1984	
24.158	-0.184326	0.2888	15.1742	
24.16	-0.151367	0.285663	15.1499	
24.162	-0.473633	0.288763	15.1306	
24.164	-0.401611	0.28454	15.1209	
24.166	-0.178833	0.284106	15.116	
24.168	0.12207	0.284705	15.1209	
24.17	0.0738525	0.285419	15.1257	
24.172	-0.316772	0.286035	15.1354	
24.174	0.321655	0.285461	15.1499	
24.176	0.600586	0.289398	15.1645	
24.178	0.50354	0.285669	15.1742	
24.18	0.078125	0.282428	15.1887	
24.182	-0.38269	0.286108	15.1935	
24.184	-0.216675	0.287903	15.2032	
24.186	0.292969	0.289087	15.2032	
24.188	0.181274	0.290588	15.2032	
24.19	0.189819	0.288	15.2032	
24.192	-0.335693	0.289813	15.1984	
24.194	-0.368652	0.292792	15.1984	
24.196	0.175781	0.294275	15.1935	
24.198	0.479126	0.298468	15.1935	
24.2	0.177002	0.293805	15.1935	
